date,rank,title,gross,theaters,total_gross_to_date,days_in_release,is_opening_day
2021-01-30,-,Bloody Hell,264.0,3.0,29859.0,17,0
2021-01-30,-,Shadow in the Cloud,238.0,6.0,156721.0,30,0
2021-01-29,-,The Croods: A New Age,399550.0,1901.0,42506615.0,66,0
2021-01-29,-,The Marksman,351485.0,2018.0,6929952.0,15,0
2021-01-29,-,Monster Hunter,178269.0,1515.0,10581076.0,43,0
2021-01-29,-,News of the World,157190.0,1674.0,9974115.0,36,0
2021-01-29,-,Promising Young Woman,82850.0,1056.0,4183720.0,36,0
2021-01-29,-,Fatale,65389.0,1022.0,5438991.0,43,0
2021-01-29,-,Our Friend,37620.0,818.0,348840.0,8,0
2021-01-29,-,The War with Grandpa,31477.0,525.0,19526610.0,113,0
2021-01-29,-,Supernova,28532.0,330.0,28532.0,1,1
2021-01-29,-,Come Play,23930.0,164.0,9991575.0,92,0
2021-01-29,-,Groundhog Day,22104.0,845.0,70929077.0,10214,0
2021-01-29,-,Remember the Titans,19000.0,730.0,115673751.0,7428,0
2021-01-29,-,Pinocchio,16359.0,395.0,1580858.0,36,0
2021-01-29,-,Freaky,9915.0,150.0,8966955.0,78,0
2021-01-29,-,Heaven,9188.0,200.0,96525.0,120,0
2021-01-29,-,American Skin,7640.0,55.0,142661.0,15,0
2021-01-29,-,The Night,4082.0,33.0,4082.0,1,1
2021-01-29,-,Shadow in the Cloud,179.0,6.0,156483.0,29,0
2021-01-29,-,Bloody Hell,72.0,2.0,29595.0,16,0
2021-02-01,-,The Croods: A New Age,65815.0,1901.0,43990650.0,69,0
2021-02-01,-,The Marksman,56075.0,2018.0,7886132.0,18,0
2021-02-01,-,Monster Hunter,33566.0,1515.0,11171601.0,46,0
2021-02-01,-,News of the World,23080.0,1674.0,10382285.0,39,0
2021-02-01,-,Promising Young Woman,16700.0,1056.0,4383205.0,39,0
2021-02-01,-,Fatale,14742.0,1022.0,5606065.0,46,0
2021-02-01,-,Our Friend,7377.0,818.0,456795.0,11,0
2021-02-01,-,Supernova,5529.0,330.0,95625.0,4,0
2021-02-01,-,Groundhog Day,5204.0,845.0,70997507.0,10217,0
2021-02-01,-,Come Play,4610.0,164.0,10065180.0,95,0
2021-02-01,-,Pinocchio,4347.0,395.0,1641907.0,39,0
2021-02-01,-,The War with Grandpa,3767.0,525.0,19640233.0,116,0
2021-02-01,-,Freaky,2400.0,150.0,8990425.0,81,0
2021-02-01,-,American Skin,1948.0,55.0,162965.0,18,0
2021-02-01,-,Heaven,1353.0,200.0,124983.0,123,0
2021-02-01,-,The Night,829.0,33.0,11839.0,4,0
2021-02-01,-,Bloody Hell,41.0,2.0,29995.0,19,0
2021-02-05,-,The Croods: A New Age,410220.0,1935.0,44669770.0,73,0
2021-02-05,-,The Marksman,302282.0,2018.0,8415727.0,22,0
2021-02-05,-,Monster Hunter,160312.0,1476.0,11457207.0,50,0
2021-02-05,-,News of the World,128615.0,1537.0,10612345.0,43,0
2021-02-05,-,Promising Young Woman,73905.0,923.0,4527580.0,43,0
2021-02-05,-,Fatale,52692.0,864.0,5708934.0,50,0
2021-02-05,-,The War with Grandpa,36492.0,530.0,19693568.0,120,0
2021-02-05,-,Earwig and the Witch,31248.0,430.0,64075.0,3,0
2021-02-05,-,Our Friend,27471.0,627.0,520882.0,15,0
2021-02-05,-,Come Play,23320.0,166.0,10102890.0,99,0
2021-02-05,-,Supernova,17528.0,328.0,136274.0,8,0
2021-02-05,-,Pinocchio,12631.0,292.0,1668736.0,43,0
2021-02-05,-,Little Fish,8394.0,84.0,8394.0,1,1
2021-02-05,-,Freaky,7560.0,127.0,9006010.0,85,0
2021-02-05,-,American Skin,7464.0,39.0,178338.0,22,0
2021-02-05,-,Groundhog Day,6545.0,135.0,71054622.0,10221,0
2021-02-05,-,Dara Of Jasenovac,5093.0,12.0,5093.0,1,1
2021-02-05,-,Heaven,4675.0,131.0,136104.0,127,0
2021-02-05,-,Bloody Hell,596.0,3.0,30609.0,23,0
2021-02-03,-,The Croods: A New Age,83075.0,1901.0,44173390.0,71,0
2021-02-03,-,The Marksman,64588.0,2018.0,8042363.0,20,0
2021-02-03,-,Monster Hunter,38331.0,1515.0,11257178.0,48,0
2021-02-03,-,News of the World,29145.0,1674.0,10455555.0,41,0
2021-02-03,-,Promising Young Woman,23600.0,1056.0,4430930.0,41,0
2021-02-03,-,Earwig and the Witch,20144.0,430.0,20144.0,1,1
2021-02-03,-,Fatale,15830.0,1022.0,5639626.0,48,0
2021-02-03,-,Our Friend,9140.0,818.0,482982.0,13,0
2021-02-03,-,Supernova,6990.0,330.0,110576.0,6,0
2021-02-03,-,The War with Grandpa,5182.0,525.0,19651522.0,118,0
2021-02-03,-,Groundhog Day,5093.0,845.0,71042792.0,10219,0
2021-02-03,-,Come Play,4690.0,164.0,10074275.0,97,0
2021-02-03,-,Pinocchio,4458.0,395.0,1651401.0,41,0
2021-02-03,-,American Skin,2846.0,55.0,168397.0,20,0
2021-02-03,-,Freaky,2685.0,150.0,8995950.0,83,0
2021-02-03,-,Heaven,1522.0,200.0,129281.0,125,0
2021-02-03,-,The Night,1068.0,33.0,14327.0,6,0
2021-02-03,-,Shadow in the Cloud,48.0,6.0,156907.0,34,0
2021-02-02,-,The Croods: A New Age,99665.0,1901.0,44090315.0,70,0
2021-02-02,-,The Marksman,91643.0,2018.0,7977775.0,19,0
2021-02-02,-,Monster Hunter,47246.0,1515.0,11218847.0,47,0
2021-02-02,-,News of the World,44125.0,1674.0,10426410.0,40,0
2021-02-02,-,Groundhog Day,40192.0,845.0,71037699.0,10218,0
2021-02-02,-,Promising Young Woman,24125.0,1056.0,4407330.0,40,0
2021-02-02,-,Fatale,17731.0,1022.0,5623796.0,47,0
2021-02-02,-,Our Friend,17047.0,818.0,473842.0,12,0
2021-02-02,-,Supernova,7961.0,330.0,103586.0,5,0
2021-02-02,-,The War with Grandpa,6107.0,525.0,19646340.0,117,0
2021-02-02,-,Pinocchio,5036.0,395.0,1646943.0,40,0
2021-02-02,-,Come Play,4405.0,164.0,10069585.0,96,0
2021-02-02,-,Freaky,2840.0,150.0,8993265.0,82,0
2021-02-02,-,Heaven,2776.0,200.0,127759.0,124,0
2021-02-02,-,American Skin,2586.0,55.0,165551.0,19,0
2021-02-02,-,The Night,1420.0,33.0,13259.0,5,0
2021-02-02,-,Shadow in the Cloud,24.0,6.0,156859.0,33,0
2021-02-04,-,The Croods: A New Age,86160.0,1901.0,44259550.0,72,0
2021-02-04,-,The Marksman,71082.0,2018.0,8113445.0,21,0
2021-02-04,-,Monster Hunter,39717.0,1515.0,11296895.0,49,0
2021-02-04,-,News of the World,28175.0,1674.0,10483730.0,42,0
2021-02-04,-,Promising Young Woman,22745.0,1056.0,4453675.0,42,0
2021-02-04,-,Fatale,16616.0,1022.0,5656242.0,49,0
2021-02-04,-,Earwig and the Witch,12683.0,430.0,32827.0,2,0
2021-02-04,-,Our Friend,10429.0,818.0,493411.0,14,0
2021-02-04,-,Supernova,8170.0,330.0,118746.0,7,0
2021-02-04,-,The War with Grandpa,5554.0,525.0,19657076.0,119,0
2021-02-04,-,Come Play,5295.0,164.0,10079570.0,98,0
2021-02-04,-,Groundhog Day,5285.0,845.0,71048077.0,10220,0
2021-02-04,-,Pinocchio,4704.0,395.0,1656105.0,42,0
2021-02-04,-,Freaky,2500.0,150.0,8998450.0,84,0
2021-02-04,-,American Skin,2477.0,55.0,170874.0,21,0
2021-02-04,-,Heaven,2148.0,200.0,131429.0,126,0
2021-02-04,-,The Night,1240.0,33.0,15567.0,7,0
2021-02-04,-,Shadow in the Cloud,25.0,6.0,156932.0,35,0
2021-02-06,-,The Croods: A New Age,919885.0,1935.0,45589655.0,74,0
2021-02-06,-,The Marksman,531454.0,2018.0,8947181.0,23,0
2021-02-06,-,Monster Hunter,317908.0,1476.0,11775115.0,51,0
2021-02-06,-,News of the World,203200.0,1537.0,10815545.0,44,0
2021-02-06,-,Promising Young Woman,110090.0,923.0,4637670.0,44,0
2021-02-06,-,The War with Grandpa,91393.0,530.0,19784961.0,121,0
2021-02-06,-,Fatale,86048.0,864.0,5794982.0,51,0
2021-02-06,-,Our Friend,44075.0,627.0,564957.0,16,0
2021-02-06,-,Come Play,43800.0,166.0,10146690.0,100,0
2021-02-06,-,Earwig and the Witch,36846.0,430.0,100921.0,4,0
2021-02-06,-,Supernova,28443.0,328.0,164717.0,9,0
2021-02-06,-,Pinocchio,25947.0,292.0,1694683.0,44,0
2021-02-06,-,Freaky,13625.0,127.0,9019635.0,86,0
2021-02-06,-,Groundhog Day,12008.0,135.0,71066630.0,10222,0
2021-02-06,-,Little Fish,10040.0,84.0,18434.0,2,0
2021-02-06,-,American Skin,9066.0,39.0,187404.0,23,0
2021-02-06,-,Dara Of Jasenovac,6612.0,12.0,11705.0,2,0
2021-02-06,-,Heaven,6472.0,131.0,142576.0,128,0
2021-02-06,-,Bloody Hell,972.0,4.0,31581.0,24,0
2021-02-09,-,The Croods: A New Age,92805.0,1935.0,46110300.0,77,0
2021-02-09,-,The Marksman,77709.0,2018.0,9204049.0,26,0
2021-02-09,-,Monster Hunter,44057.0,1476.0,11962972.0,54,0
2021-02-09,-,News of the World,28010.0,1537.0,10924055.0,47,0
2021-02-09,-,Fatale,16658.0,864.0,5847369.0,54,0
2021-02-09,-,Promising Young Woman,14680.0,923.0,4707935.0,47,0
2021-02-09,-,Our Friend,10204.0,309.0,593068.0,19,0
2021-02-09,-,The War with Grandpa,9152.0,530.0,19829341.0,124,0
2021-02-09,-,Pinocchio,6769.0,292.0,1717822.0,47,0
2021-02-09,-,Supernova,5054.0,328.0,183377.0,12,0
2021-02-09,-,Come Play,4005.0,166.0,10169920.0,103,0
2021-02-09,-,Little Fish,1965.0,84.0,25186.0,5,0
2021-02-09,-,Dara Of Jasenovac,1898.0,12.0,20351.0,5,0
2021-02-09,-,American Skin,1896.0,39.0,192498.0,26,0
2021-02-09,-,Earwig and the Witch,1439.0,430.0,127851.0,7,0
2021-02-09,-,Heaven,1211.0,131.0,147323.0,131,0
2021-02-09,-,Groundhog Day,1025.0,135.0,71071839.0,10225,0
2021-02-09,-,Freaky,855.0,127.0,9026830.0,89,0
2021-02-09,-,Bloody Hell,343.0,2.0,32606.0,27,0
2021-02-10,-,The Croods: A New Age,75135.0,1935.0,46185435.0,78,0
2021-02-10,-,The Marksman,53064.0,2018.0,9257113.0,27,0
2021-02-10,-,Monster Hunter,36629.0,1476.0,11999601.0,55,0
2021-02-10,-,News of the World,20035.0,1537.0,10944090.0,48,0
2021-02-10,-,Promising Young Woman,16870.0,923.0,4724805.0,48,0
2021-02-10,-,Fatale,13113.0,864.0,5860482.0,55,0
2021-02-10,-,The War with Grandpa,7180.0,530.0,19836521.0,125,0
2021-02-10,-,Our Friend,5646.0,172.0,598714.0,20,0
2021-02-10,-,Come Play,5080.0,166.0,10175000.0,104,0
2021-02-10,-,Pinocchio,4985.0,292.0,1722807.0,48,0
2021-02-10,-,Supernova,4887.0,328.0,188264.0,13,0
2021-02-10,-,Little Fish,2174.0,84.0,27360.0,6,0
2021-02-10,-,Dara Of Jasenovac,2022.0,12.0,22373.0,6,0
2021-02-10,-,Freaky,1960.0,127.0,9028790.0,90,0
2021-02-10,-,American Skin,1919.0,39.0,194417.0,27,0
2021-02-10,-,Earwig and the Witch,1841.0,430.0,129692.0,8,0
2021-02-10,-,Heaven,768.0,131.0,148091.0,132,0
2021-02-10,-,Groundhog Day,661.0,135.0,71072500.0,10226,0
2021-02-10,-,Bloody Hell,564.0,2.0,33170.0,28,0
2021-02-07,-,The Croods: A New Age,350140.0,1935.0,45939795.0,75,0
2021-02-07,-,The Marksman,125849.0,2018.0,9073030.0,24,0
2021-02-07,-,Monster Hunter,107506.0,1476.0,11882621.0,52,0
2021-02-07,-,News of the World,60175.0,1537.0,10875720.0,45,0
2021-02-07,-,Promising Young Woman,37980.0,923.0,4675650.0,45,0
2021-02-07,-,The War with Grandpa,29105.0,530.0,19814066.0,122,0
2021-02-07,-,Earwig and the Witch,23935.0,430.0,124856.0,5,0
2021-02-07,-,Fatale,22610.0,864.0,5817592.0,52,0
2021-02-07,-,Come Play,14265.0,166.0,10160955.0,101,0
2021-02-07,-,Our Friend,12797.0,627.0,577754.0,17,0
2021-02-07,-,Pinocchio,11981.0,292.0,1706664.0,45,0
2021-02-07,-,Supernova,10010.0,328.0,174727.0,10,0
2021-02-07,-,Dara Of Jasenovac,5005.0,12.0,16710.0,3,0
2021-02-07,-,Freaky,4560.0,127.0,9024195.0,87,0
2021-02-07,-,Little Fish,3121.0,84.0,21555.0,3,0
2021-02-07,-,Groundhog Day,2962.0,135.0,71069592.0,10223,0
2021-02-07,-,Heaven,2734.0,131.0,145310.0,129,0
2021-02-07,-,American Skin,1731.0,39.0,189135.0,24,0
2021-02-07,-,Bloody Hell,240.0,1.0,31821.0,25,0
2021-02-08,-,The Croods: A New Age,77700.0,1935.0,46017495.0,76,0
2021-02-08,-,The Marksman,53310.0,2018.0,9126340.0,25,0
2021-02-08,-,Monster Hunter,36294.0,1476.0,11918915.0,53,0
2021-02-08,-,News of the World,20325.0,1537.0,10896045.0,46,0
2021-02-08,-,Promising Young Woman,17605.0,923.0,4693255.0,46,0
2021-02-08,-,Fatale,13119.0,864.0,5830711.0,53,0
2021-02-08,-,The War with Grandpa,6123.0,530.0,19820189.0,123,0
2021-02-08,-,Our Friend,5110.0,177.0,582864.0,18,0
2021-02-08,-,Come Play,4960.0,166.0,10165915.0,102,0
2021-02-08,-,Pinocchio,4389.0,292.0,1711053.0,46,0
2021-02-08,-,Supernova,3596.0,328.0,178323.0,11,0
2021-02-08,-,Freaky,1780.0,127.0,9025975.0,88,0
2021-02-08,-,Dara Of Jasenovac,1743.0,12.0,18453.0,4,0
2021-02-08,-,Little Fish,1666.0,84.0,23221.0,4,0
2021-02-08,-,Earwig and the Witch,1556.0,430.0,126412.0,6,0
2021-02-08,-,American Skin,1467.0,39.0,190602.0,25,0
2021-02-08,-,Groundhog Day,1222.0,135.0,71070814.0,10224,0
2021-02-08,-,Heaven,802.0,131.0,146112.0,130,0
2021-02-08,-,Bloody Hell,442.0,1.0,32263.0,26,0
2021-02-11,-,The Croods: A New Age,93275.0,1935.0,46278710.0,79,0
2021-02-11,-,The Marksman,66272.0,2018.0,9323385.0,28,0
2021-02-11,-,Monster Hunter,37567.0,1476.0,12037168.0,56,0
2021-02-11,-,News of the World,28440.0,1537.0,10972530.0,49,0
2021-02-11,-,Groundhog Day,25343.0,135.0,71097843.0,10227,0
2021-02-11,-,Promising Young Woman,15510.0,923.0,4740315.0,49,0
2021-02-11,-,Fatale,14624.0,864.0,5875106.0,56,0
2021-02-11,-,The War with Grandpa,9449.0,530.0,19845970.0,126,0
2021-02-11,-,Our Friend,5610.0,172.0,604324.0,21,0
2021-02-11,-,Come Play,4730.0,166.0,10179730.0,105,0
2021-02-11,-,Pinocchio,4417.0,292.0,1727224.0,49,0
2021-02-11,-,Supernova,4309.0,328.0,192573.0,14,0
2021-02-11,-,Dara Of Jasenovac,3157.0,12.0,25530.0,7,0
2021-02-11,-,American Skin,2310.0,39.0,196727.0,28,0
2021-02-11,-,Earwig and the Witch,2143.0,430.0,131835.0,9,0
2021-02-11,-,Freaky,2065.0,127.0,9030855.0,91,0
2021-02-11,-,Little Fish,1876.0,84.0,29236.0,7,0
2021-02-12,-,The Croods: A New Age,379620.0,1890.0,46658330.0,80,0
2021-02-12,-,Land,259585.0,1231.0,259585.0,1,1
2021-02-12,-,The Marksman,228175.0,1825.0,9551560.0,29,0
2021-02-12,-,Monster Hunter,135702.0,1366.0,12172870.0,57,0
2021-02-12,-,News of the World,85305.0,1243.0,11057835.0,50,0
2021-02-12,-,The Mauritanian,46643.0,248.0,46643.0,1,1
2021-02-12,-,Promising Young Woman,44445.0,733.0,4784760.0,50,0
2021-02-12,-,The War with Grandpa,35914.0,525.0,19881884.0,127,0
2021-02-12,-,Fatale,28000.0,667.0,5903106.0,57,0
2021-02-12,-,Come Play,18095.0,148.0,10197825.0,106,0
2021-02-12,-,The World to Come,12508.0,277.0,12508.0,1,1
2021-02-12,-,Pinocchio,8370.0,201.0,1735594.0,50,0
2021-02-12,-,Our Friend,7000.0,285.0,611324.0,22,0
2021-02-12,-,American Skin,4842.0,20.0,201569.0,29,0
2021-02-12,-,Supernova,4025.0,179.0,196598.0,15,0
2021-02-12,-,Earwig and the Witch,2975.0,80.0,134810.0,10,0
2021-02-12,-,Dara Of Jasenovac,2340.0,21.0,27870.0,8,0
2021-02-14,-,The Croods: A New Age,864895.0,1890.0,48358535.0,82,0
2021-02-14,-,The Marksman,426388.0,1825.0,10425473.0,31,0
2021-02-14,-,Land,302120.0,1231.0,899810.0,3,0
2021-02-14,-,Monster Hunter,285446.0,1366.0,12720299.0,59,0
2021-02-14,-,News of the World,136240.0,1243.0,11348360.0,52,0
2021-02-14,-,Promising Young Woman,83940.0,733.0,4939070.0,52,0
2021-02-14,-,Fatale,79552.0,667.0,6038981.0,59,0
2021-02-14,-,The War with Grandpa,73775.0,525.0,20037434.0,129,0
2021-02-14,-,The Mauritanian,60536.0,248.0,163789.0,3,0
2021-02-14,-,Come Play,42800.0,148.0,10276340.0,108,0
2021-02-14,-,The World to Come,20614.0,277.0,50384.0,3,0
2021-02-14,-,Pinocchio,17533.0,201.0,1768626.0,52,0
2021-02-14,-,American Skin,12253.0,20.0,221792.0,31,0
2021-02-14,-,Earwig and the Witch,9421.0,80.0,151570.0,12,0
2021-02-14,-,Our Friend,9000.0,285.0,632324.0,24,0
2021-02-14,-,Supernova,8506.0,179.0,212570.0,17,0
2021-02-14,-,Dara Of Jasenovac,3559.0,21.0,34597.0,10,0
2021-02-13,-,The Croods: A New Age,835310.0,1890.0,47493640.0,81,0
2021-02-13,-,The Marksman,447525.0,1825.0,9999085.0,30,0
2021-02-13,-,Land,338105.0,1231.0,597690.0,2,0
2021-02-13,-,Monster Hunter,261983.0,1366.0,12434853.0,58,0
2021-02-13,-,News of the World,154285.0,1243.0,11212120.0,51,0
2021-02-13,-,The War with Grandpa,81775.0,525.0,19963659.0,128,0
2021-02-13,-,Promising Young Woman,70370.0,733.0,4855130.0,51,0
2021-02-13,-,The Mauritanian,56610.0,248.0,103253.0,2,0
2021-02-13,-,Fatale,56323.0,667.0,5959429.0,58,0
2021-02-13,-,Come Play,35715.0,148.0,10233540.0,107,0
2021-02-13,-,The World to Come,17262.0,277.0,29770.0,2,0
2021-02-13,-,Pinocchio,15499.0,201.0,1751093.0,51,0
2021-02-13,-,Our Friend,12000.0,285.0,623324.0,23,0
2021-02-13,-,American Skin,7970.0,20.0,209539.0,30,0
2021-02-13,-,Supernova,7466.0,179.0,204064.0,16,0
2021-02-13,-,Earwig and the Witch,7339.0,80.0,142149.0,11,0
2021-02-13,-,Dara Of Jasenovac,3168.0,21.0,31038.0,9,0
2021-02-15,-,The Croods: A New Age,500440.0,1890.0,48858975.0,83,0
2021-02-15,-,The Little Things,430000.0,2090.0,10675000.0,18,0
2021-02-15,-,Judas and the Black Messiah,415000.0,1888.0,2485000.0,4,0
2021-02-15,-,Wonder Woman 1984,200000.0,1681.0,41887000.0,53,0
2021-02-15,-,The Marksman,102527.0,1825.0,10528000.0,32,0
2021-02-15,-,Land,90595.0,1231.0,990405.0,4,0
2021-02-15,-,Monster Hunter,80319.0,1366.0,12800618.0,60,0
2021-02-15,-,News of the World,64370.0,1243.0,11412730.0,53,0
2021-02-15,-,Promising Young Woman,35875.0,733.0,4974945.0,53,0
2021-02-15,-,The War with Grandpa,33411.0,525.0,20070845.0,130,0
2021-02-15,-,The Mauritanian,15989.0,248.0,179778.0,4,0
2021-02-15,-,Come Play,12050.0,148.0,10288390.0,109,0
2021-02-15,-,Fatale,11648.0,667.0,6050629.0,60,0
2021-02-15,-,Pinocchio,7416.0,201.0,1776042.0,53,0
2021-02-15,-,The World to Come,4801.0,277.0,55185.0,4,0
2021-02-15,-,Earwig and the Witch,3139.0,80.0,154709.0,13,0
2021-02-15,-,Supernova,2273.0,179.0,214843.0,18,0
2021-02-15,-,Dara Of Jasenovac,647.0,21.0,35244.0,11,0
2021-02-15,-,American Skin,567.0,20.0,222359.0,32,0
2021-02-16,-,The Croods: A New Age,115015.0,1890.0,48973990.0,84,0
2021-02-16,-,Land,62055.0,1231.0,1052460.0,5,0
2021-02-16,-,The Marksman,61516.0,1825.0,10589516.0,33,0
2021-02-16,-,Monster Hunter,35093.0,1366.0,12835711.0,61,0
2021-02-16,-,News of the World,20320.0,1243.0,11433050.0,54,0
2021-02-16,-,The War with Grandpa,13932.0,525.0,20084777.0,131,0
2021-02-16,-,The Mauritanian,12724.0,248.0,192502.0,5,0
2021-02-16,-,Promising Young Woman,8505.0,733.0,4983450.0,54,0
2021-02-16,-,Fatale,7065.0,667.0,6057694.0,61,0
2021-02-16,-,Come Play,5005.0,148.0,10293395.0,110,0
2021-02-16,-,The World to Come,3522.0,277.0,58707.0,5,0
2021-02-16,-,Pinocchio,2315.0,201.0,1778357.0,54,0
2021-02-16,-,Supernova,1660.0,179.0,216503.0,19,0
2021-02-16,-,Earwig and the Witch,1005.0,80.0,155714.0,14,0
2021-02-16,-,American Skin,900.0,20.0,223259.0,33,0
2021-02-16,-,Dara Of Jasenovac,484.0,21.0,35728.0,12,0
2021-02-17,-,The Croods: A New Age,92445.0,1890.0,49066435.0,85,0
2021-02-17,-,The Marksman,41097.0,1825.0,10630613.0,34,0
2021-02-17,-,Land,34440.0,1231.0,1086900.0,6,0
2021-02-17,-,Monster Hunter,29117.0,1366.0,12864828.0,62,0
2021-02-17,-,News of the World,12230.0,1243.0,11445280.0,55,0
2021-02-17,-,The Mauritanian,10322.0,248.0,202824.0,6,0
2021-02-17,-,The War with Grandpa,9540.0,525.0,20094317.0,132,0
2021-02-17,-,Promising Young Woman,8210.0,733.0,4991660.0,55,0
2021-02-17,-,Fatale,7655.0,667.0,6065349.0,62,0
2021-02-17,-,Come Play,3780.0,148.0,10297175.0,111,0
2021-02-17,-,The World to Come,3278.0,277.0,61985.0,6,0
2021-02-17,-,Pinocchio,2584.0,201.0,1780941.0,55,0
2021-02-17,-,Supernova,1404.0,179.0,217907.0,20,0
2021-02-17,-,Earwig and the Witch,1298.0,80.0,157012.0,15,0
2021-02-17,-,American Skin,1238.0,20.0,224497.0,34,0
2021-02-17,-,Dara Of Jasenovac,445.0,21.0,36173.0,13,0
2021-02-18,-,The Croods: A New Age,87770.0,1890.0,49154205.0,86,0
2021-02-18,-,The Marksman,44736.0,1825.0,10675349.0,35,0
2021-02-18,-,Land,39305.0,1231.0,1126205.0,7,0
2021-02-18,-,Monster Hunter,32557.0,1366.0,12897385.0,63,0
2021-02-18,-,News of the World,16280.0,1243.0,11461560.0,56,0
2021-02-18,-,The Mauritanian,11728.0,248.0,214552.0,7,0
2021-02-18,-,The War with Grandpa,10612.0,525.0,20104929.0,133,0
2021-02-18,-,Promising Young Woman,9335.0,733.0,5000995.0,56,0
2021-02-18,-,Fatale,6324.0,667.0,6071673.0,63,0
2021-02-18,-,Come Play,3740.0,148.0,10300915.0,112,0
2021-02-18,-,The World to Come,3018.0,277.0,65003.0,7,0
2021-02-18,-,Pinocchio,2476.0,201.0,1783417.0,56,0
2021-02-18,-,Supernova,2036.0,179.0,219943.0,21,0
2021-02-18,-,Dara Of Jasenovac,1400.0,21.0,37573.0,14,0
2021-02-18,-,Earwig and the Witch,1345.0,80.0,158357.0,16,0
2021-02-18,-,American Skin,1254.0,20.0,225751.0,35,0
2021-02-19,-,The Croods: A New Age,365600.0,1913.0,49519805.0,87,0
2021-02-19,-,The Marksman,198714.0,1643.0,10874063.0,36,0
2021-02-19,-,Land,138700.0,1251.0,1264905.0,8,0
2021-02-19,-,Monster Hunter,125287.0,1311.0,13022672.0,64,0
2021-02-19,-,News of the World,64960.0,1161.0,11526520.0,57,0
2021-02-19,-,The War with Grandpa,52950.0,653.0,20157879.0,134,0
2021-02-19,-,The Mauritanian,35327.0,287.0,249879.0,8,0
2021-02-19,-,Promising Young Woman,28900.0,679.0,5029895.0,57,0
2021-02-19,-,Blithe Spirit,28105.0,239.0,28105.0,1,1
2021-02-19,-,Fatale,24281.0,608.0,6095954.0,64,0
2021-02-19,-,Come Play,17290.0,143.0,10318205.0,113,0
2021-02-19,-,Pinocchio,6108.0,164.0,1789525.0,57,0
2021-02-19,-,The World to Come,5853.0,276.0,70856.0,8,0
2021-02-19,-,The Violent Heart,3984.0,93.0,3984.0,1,1
2021-02-19,-,American Skin,3659.0,16.0,229410.0,36,0
2021-02-19,-,Earwig and the Witch,3224.0,45.0,161581.0,17,0
2021-02-19,-,Our Friend,3215.0,131.0,635539.0,29,0
2021-02-19,-,Dara Of Jasenovac,730.0,23.0,38303.0,15,0
2021-02-19,-,Supernova,656.0,39.0,220599.0,22,0
2021-02-20,-,The Croods: A New Age,846055.0,1913.0,50365860.0,88,0
2021-02-20,-,The Marksman,379783.0,1643.0,11253846.0,37,0
2021-02-20,-,Monster Hunter,243915.0,1311.0,13266587.0,65,0
2021-02-20,-,Land,227725.0,1251.0,1492630.0,9,0
2021-02-20,-,News of the World,113495.0,1161.0,11640015.0,58,0
2021-02-20,-,The War with Grandpa,109476.0,653.0,20267355.0,135,0
2021-02-20,-,The Mauritanian,63884.0,287.0,313763.0,9,0
2021-02-20,-,Promising Young Woman,49280.0,679.0,5079175.0,58,0
2021-02-20,-,Fatale,42266.0,608.0,6138220.0,65,0
2021-02-20,-,Blithe Spirit,41489.0,239.0,69594.0,2,0
2021-02-20,-,Come Play,35080.0,143.0,10353285.0,114,0
2021-02-20,-,Pinocchio,13326.0,164.0,1802851.0,58,0
2021-02-20,-,The World to Come,11733.0,276.0,82589.0,9,0
2021-02-20,-,American Skin,6384.0,16.0,235794.0,37,0
2021-02-20,-,The Violent Heart,6000.0,93.0,9984.0,2,0
2021-02-20,-,Earwig and the Witch,5839.0,45.0,167420.0,18,0
2021-02-20,-,Our Friend,4755.0,131.0,640294.0,30,0
2021-02-20,-,Dara Of Jasenovac,1875.0,23.0,40178.0,16,0
2021-02-20,-,Supernova,1313.0,39.0,221912.0,23,0
2021-02-21,-,The Croods: A New Age,506800.0,1913.0,50872660.0,89,0
2021-02-21,-,The Marksman,203209.0,1643.0,11457055.0,38,0
2021-02-21,-,Monster Hunter,151302.0,1311.0,13417889.0,66,0
2021-02-21,-,Land,133585.0,1251.0,1626215.0,10,0
2021-02-21,-,The War with Grandpa,70836.0,653.0,20338191.0,136,0
2021-02-21,-,News of the World,63350.0,1161.0,11703365.0,59,0
2021-02-21,-,The Mauritanian,37861.0,287.0,351624.0,10,0
2021-02-21,-,Promising Young Woman,26430.0,679.0,5105605.0,59,0
2021-02-21,-,Fatale,21864.0,608.0,6160084.0,66,0
2021-02-21,-,Blithe Spirit,18965.0,239.0,88559.0,3,0
2021-02-21,-,Come Play,17180.0,143.0,10370465.0,115,0
2021-02-21,-,Pinocchio,9216.0,164.0,1812067.0,59,0
2021-02-21,-,The World to Come,7828.0,276.0,90417.0,10,0
2021-02-21,-,American Skin,4800.0,16.0,240594.0,38,0
2021-02-21,-,The Violent Heart,3822.0,93.0,13806.0,3,0
2021-02-21,-,Earwig and the Witch,3553.0,45.0,170973.0,19,0
2021-02-21,-,Our Friend,2679.0,131.0,642973.0,31,0
2021-02-21,-,Dara Of Jasenovac,2142.0,23.0,42320.0,17,0
2021-02-21,-,Supernova,1080.0,39.0,222992.0,24,0
2021-02-22,-,The Croods: A New Age,65190.0,1913.0,50937850.0,90,0
2021-02-22,-,The Marksman,39306.0,1643.0,11496361.0,39,0
2021-02-22,-,Monster Hunter,27867.0,1311.0,13445756.0,67,0
